noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,exercise
0.5512183904647827,0.696642279624939,0.5708420872688293,0.702096700668335,0.538812518119812,0.6990334987640381,0.5993427634239197,0.6723237037658691,0.5135267972946167,0.6660670638084412,0.6434150338172913,0.6038612127304077,0.4735000729560852,0.6011049747467041,0.6827301383018494,0.6450848579406738,0.4216831624507904,0.647703230381012,0.6803371906280518,0.7558614015579224,0.40205538272857666,0.7595635652542114,0.5734190940856934,0.49946534633636475,0.4963946044445038,0.5011664032936096,0.5549414157867432,0.6007835865020752,0.4686737060546875,0.6079216003417969,0.6823612451553345,0.7578682899475098,0.4250779151916504,0.7446446418762207,0
0.5448494553565979,0.592391312122345,0.5587995052337646,0.5862941741943359,0.5326541662216187,0.5866928100585938,0.5774549245834351,0.5549459457397461,0.5102104544639587,0.5494955778121948,0.6260388493537903,0.529199481010437,0.47287485003471375,0.5239095687866211,0.6554408073425293,0.65660160779953,0.44437456130981445,0.6346697807312012,0.6766171455383301,0.7528409361839294,0.40590113401412964,0.7442798018455505,0.5848220586776733,0.48504966497421265,0.499020516872406,0.47889694571495056,0.6170579195022583,0.5692414045333862,0.49762970209121704,0.5749077796936035,0.5916898250579834,0.5822174549102783,0.4853726625442505,0.5837030410766602,0
0.2637477219104767,0.5520395040512085,0.24728864431381226,0.5394144654273987,0.24807308614253998,0.5362027883529663,0.26107925176620483,0.49565279483795166,0.2558291554450989,0.4878046214580536,0.33851346373558044,0.5191104412078857,0.3750240206718445,0.4417979121208191,0.3359246850013733,0.7197092771530151,0.40119025111198425,0.5897009968757629,0.31278756260871887,0.8672725558280945,0.3794061839580536,0.709701657295227,0.5733375549316406,0.5184475183486938,0.5837836265563965,0.4904782176017761,0.7716289758682251,0.6399151086807251,0.7792172431945801,0.6205979585647583,0.9497991800308228,0.7376658916473389,0.9436824321746826,0.7217470407485962,0
0.5380767583847046,0.6062495708465576,0.5572178363800049,0.5956761837005615,0.5277858972549438,0.5943619608879089,0.5795867443084717,0.5611132383346558,0.5040940642356873,0.5512286424636841,0.6228858828544617,0.535735011100769,0.4675585925579071,0.5292401313781738,0.658816397190094,0.6570284962654114,0.44433996081352234,0.6354533433914185,0.6857030391693115,0.7566856145858765,0.40610015392303467,0.7466577291488647,0.5848342180252075,0.49897658824920654,0.49803006649017334,0.4939185082912445,0.6002543568611145,0.5640009641647339,0.5004553198814392,0.5563181638717651,0.5696732997894287,0.5924407243728638,0.4942953586578369,0.5888038873672485,0
0.5394079089164734,0.7758750915527344,0.5637480020523071,0.7834513187408447,0.5260447263717651,0.7818095088005066,0.5952674746513367,0.7486140727996826,0.4943022131919861,0.7402467727661133,0.6403375864028931,0.6437596082687378,0.45582354068756104,0.6450662612915039,0.6771480441093445,0.6329464912414551,0.4214259088039398,0.6423352956771851,0.6871351599693298,0.7540589570999146,0.4003198742866516,0.7575883865356445,0.5664776563644409,0.5223559141159058,0.49370071291923523,0.5252624154090881,0.5517525672912598,0.57528156042099,0.4720141887664795,0.6053582429885864,0.6891564726829529,0.7637051343917847,0.5155553817749023,0.658398449420929,0
0.5399311184883118,0.7931680083274841,0.5585876703262329,0.7995647192001343,0.5273561477661133,0.7935973405838013,0.5807720422744751,0.7746071219444275,0.5021694302558899,0.7694820761680603,0.6220535039901733,0.699166476726532,0.46191808581352234,0.7023341655731201,0.6688551902770996,0.624567985534668,0.4210396707057953,0.647886335849762,0.6866641044616699,0.7569718360900879,0.40224719047546387,0.7556706666946411,0.5472158789634705,0.5645555257797241,0.4898459315299988,0.5821616649627686,0.49294254183769226,0.6127326488494873,0.4538228511810303,0.624474048614502,0.5438656210899353,0.7195124626159668,0.4550696313381195,0.7384591102600098,0
0.5423166751861572,0.7296308875083923,0.5641455054283142,0.731413722038269,0.5277349352836609,0.7327407598495483,0.5902169942855835,0.694945216178894,0.4997904300689697,0.6925714015960693,0.6416468024253845,0.6198652982711792,0.4579088091850281,0.6175916194915771,0.6833362579345703,0.6317278146743774,0.4169328808784485,0.6460050344467163,0.6909776926040649,0.7589737176895142,0.3994148373603821,0.756954550743103,0.572634220123291,0.5225510597229004,0.4938862919807434,0.5185501575469971,0.563991904258728,0.612877607345581,0.4693391025066376,0.6059092283248901,0.6892555952072144,0.7653050422668457,0.46693891286849976,0.6746784448623657,0
0.24113517999649048,0.6780378818511963,0.22943703830242157,0.6683048009872437,0.22877728939056396,0.6638612747192383,0.2416408509016037,0.6293649673461914,0.23607377707958221,0.6214123368263245,0.3125051259994507,0.6319898366928101,0.33395251631736755,0.5583486557006836,0.3460371494293213,0.7895204424858093,0.3643028736114502,0.6616459488868713,0.32057249546051025,0.8860118389129639,0.35009074211120605,0.7867774963378906,0.5481448769569397,0.6092715263366699,0.5556967854499817,0.5725778341293335,0.7475221157073975,0.679019570350647,0.7467948794364929,0.6571999788284302,0.9514060020446777,0.7413266897201538,0.9267789721488953,0.7115305662155151,0
0.23702441155910492,0.7658472061157227,0.2261582463979721,0.7687332630157471,0.22847478091716766,0.7643369436264038,0.2293393462896347,0.7293175458908081,0.22594986855983734,0.7207605838775635,0.28493532538414,0.7062098383903503,0.3166492283344269,0.6352919340133667,0.3525962829589844,0.7937124967575073,0.4296574592590332,0.5878810882568359,0.33593082427978516,0.8844794631004333,0.387445330619812,0.7390905618667603,0.5303748250007629,0.6975461840629578,0.5418987274169922,0.6464499831199646,0.7376410365104675,0.7214047908782959,0.7360646724700928,0.6769746541976929,0.9388472437858582,0.7253674268722534,0.929474949836731,0.7094484567642212,0
0.2392999827861786,0.6689250469207764,0.22411096096038818,0.6612765192985535,0.22331437468528748,0.6588234305381775,0.23011313378810883,0.6192096471786499,0.2239755094051361,0.6172144412994385,0.30466052889823914,0.6212582588195801,0.3227487802505493,0.5572937726974487,0.3517259359359741,0.7780076265335083,0.36862727999687195,0.6357705593109131,0.32369983196258545,0.8886734843254089,0.3582582175731659,0.773468017578125,0.5342763066291809,0.6263919472694397,0.5456578731536865,0.5904221534729004,0.7369003295898438,0.6846878528594971,0.7378164529800415,0.6617829203605652,0.9416760802268982,0.7307102084159851,0.9221125841140747,0.7151105403900146,0
0.2358320653438568,0.581981897354126,0.22329315543174744,0.5671274662017822,0.22378955781459808,0.5645947456359863,0.23233292996883392,0.5254351496696472,0.2308289259672165,0.5166929960250854,0.31078866124153137,0.536068856716156,0.35387665033340454,0.46305757761001587,0.3333345055580139,0.728370189666748,0.4062826633453369,0.578163743019104,0.31652581691741943,0.8651094436645508,0.3776737153530121,0.6910457611083984,0.5409453511238098,0.5619089603424072,0.5564071536064148,0.5331123471260071,0.7380465269088745,0.6628700494766235,0.7444774508476257,0.6407159566879272,0.9411100745201111,0.7346473932266235,0.920525074005127,0.7131417989730835,0
0.22879713773727417,0.5716895461082458,0.21706676483154297,0.5571633577346802,0.21510115265846252,0.5545138716697693,0.23151513934135437,0.5172479748725891,0.22865119576454163,0.5085750818252563,0.30786311626434326,0.5337380170822144,0.3526969850063324,0.46152520179748535,0.3330375552177429,0.72502601146698,0.4085924029350281,0.5779246687889099,0.31799882650375366,0.8635131120681763,0.3828158378601074,0.6910342574119568,0.5384340286254883,0.5637670755386353,0.5553892850875854,0.539032518863678,0.7354263663291931,0.664237916469574,0.739530086517334,0.6443079113960266,0.9396717548370361,0.7329621315002441,0.9173702597618103,0.7168545722961426,0
0.2203390896320343,0.7031581401824951,0.21035388112068176,0.695742130279541,0.208979532122612,0.6899900436401367,0.216498002409935,0.6529062986373901,0.21169134974479675,0.6456579566001892,0.2912399172782898,0.646193265914917,0.3081304728984833,0.5709677934646606,0.36678752303123474,0.7743002772331238,0.37888556718826294,0.5741531252861023,0.32974207401275635,0.8763267397880554,0.36145710945129395,0.7483734488487244,0.5184034109115601,0.6558462381362915,0.5311698317527771,0.6103135943412781,0.731961727142334,0.7057339549064636,0.731968343257904,0.677065372467041,0.9264023303985596,0.7285882234573364,0.9128681421279907,0.7099646329879761,0
0.22968171536922455,0.7686660289764404,0.21576127409934998,0.7662429213523865,0.214013934135437,0.7674553394317627,0.21276430785655975,0.7262856364250183,0.21376477181911469,0.7194079756736755,0.26843807101249695,0.7052966356277466,0.2997666299343109,0.637810230255127,0.36382541060447693,0.7744638323783875,0.4210853576660156,0.6032447814941406,0.3318413496017456,0.8894049525260925,0.3848181664943695,0.7340630292892456,0.5116786956787109,0.7143563628196716,0.5214320421218872,0.6668663024902344,0.7265323996543884,0.7324748039245605,0.7187520265579224,0.691306471824646,0.9217153787612915,0.7230072021484375,0.9085508584976196,0.7107654809951782,0
0.22216391563415527,0.694372832775116,0.2093666046857834,0.6867191195487976,0.20822563767433167,0.6831530928611755,0.21476571261882782,0.6427100896835327,0.2085610032081604,0.6378089785575867,0.2895408868789673,0.6387319564819336,0.30281877517700195,0.5705326795578003,0.36341628432273865,0.7764875888824463,0.3572525978088379,0.6412026882171631,0.3202042579650879,0.8809389472007751,0.3567572832107544,0.7464357614517212,0.5200505256652832,0.6571986079216003,0.5318174362182617,0.6130853295326233,0.7324199676513672,0.7034754753112793,0.7274040579795837,0.67270827293396,0.9231314659118652,0.7267711162567139,0.909742534160614,0.7082114219665527,0
0.2233050912618637,0.5853632688522339,0.20829670131206512,0.5770529508590698,0.20787397027015686,0.572991132736206,0.2248922884464264,0.5340694189071655,0.21937459707260132,0.5264409184455872,0.3036920428276062,0.5528445243835449,0.3372010588645935,0.48076677322387695,0.3366257846355438,0.7441567778587341,0.4036480188369751,0.5987815856933594,0.31640541553497314,0.8767110109329224,0.36028122901916504,0.724328875541687,0.527449369430542,0.5904004573822021,0.5419105291366577,0.5585713386535645,0.7268335819244385,0.6757286787033081,0.7284344434738159,0.6525194644927979,0.9293009042739868,0.7304365038871765,0.9056882858276367,0.7130686044692993,0
0.2262769341468811,0.5523568987846375,0.21148040890693665,0.5365641117095947,0.2100544422864914,0.5340210199356079,0.22699496150016785,0.4959077835083008,0.22159861028194427,0.49047157168388367,0.3034457564353943,0.5226889252662659,0.3504716157913208,0.4478338658809662,0.3189927935600281,0.7117859125137329,0.4109780788421631,0.5742104053497314,0.31323570013046265,0.8663991689682007,0.3871168792247772,0.6798164248466492,0.528812050819397,0.5598688125610352,0.5525230169296265,0.5292412042617798,0.7332706451416016,0.6625070571899414,0.737930953502655,0.6369540691375732,0.9315245151519775,0.7348566055297852,0.9128814935684204,0.7105926275253296,0
0.2212677001953125,0.6013211011886597,0.20596228539943695,0.5886143445968628,0.20558372139930725,0.5858970880508423,0.22216886281967163,0.5432438850402832,0.2147778570652008,0.536838948726654,0.30373987555503845,0.5617839694023132,0.32990381121635437,0.48154640197753906,0.33880946040153503,0.7634078860282898,0.4040733575820923,0.5904492139816284,0.31964579224586487,0.8816422820091248,0.38194844126701355,0.6748351454734802,0.5306887030601501,0.5939621329307556,0.5437546968460083,0.5602218508720398,0.7282087206840515,0.6741421222686768,0.7294467687606812,0.652315616607666,0.9255010485649109,0.7284914255142212,0.9024950265884399,0.7123303413391113,0
0.2180037498474121,0.7493596076965332,0.2075929343700409,0.7417778372764587,0.20893721282482147,0.7392024993896484,0.2074987292289734,0.6965172290802002,0.21064376831054688,0.688468873500824,0.27410829067230225,0.6789565086364746,0.3067920506000519,0.6058246493339539,0.35932666063308716,0.7798706293106079,0.4174289405345917,0.5869208574295044,0.3297531306743622,0.8853577971458435,0.3763051927089691,0.7487167716026306,0.5233598947525024,0.689031720161438,0.5332170128822327,0.6372873187065125,0.7219638824462891,0.7144975066184998,0.7205561399459839,0.6793023943901062,0.920356273651123,0.7219816446304321,0.9145938754081726,0.7133669257164001,0
0.5262640714645386,0.5541622638702393,0.5390679836273193,0.5483590364456177,0.5140953063964844,0.5428239703178406,0.557779848575592,0.5138729214668274,0.49188685417175293,0.5021063089370728,0.6074061393737793,0.5007098317146301,0.45918208360671997,0.487994909286499,0.588643491268158,0.6526545286178589,0.4763658046722412,0.6642940044403076,0.5856354236602783,0.7635577917098999,0.4814053773880005,0.7699145674705505,0.5745734572410583,0.4717291295528412,0.48866355419158936,0.44999393820762634,0.5546377897262573,0.5522230863571167,0.5056792497634888,0.5437469482421875,0.5571821928024292,0.6779249906539917,0.48652374744415283,0.6806671619415283,0
0.5290981531143188,0.5474354028701782,0.541956901550293,0.5445277094841003,0.5163114070892334,0.5391072034835815,0.5610216856002808,0.5111989974975586,0.49548980593681335,0.5031068325042725,0.6040842533111572,0.498679518699646,0.45972126722335815,0.48837825655937195,0.5946801900863647,0.6529017686843872,0.4803465008735657,0.6578302979469299,0.5911243557929993,0.7646851539611816,0.47653982043266296,0.7699261903762817,0.576129674911499,0.4738338887691498,0.4881552457809448,0.4505830407142639,0.5565819144248962,0.5560426712036133,0.5053365230560303,0.5467095375061035,0.55482017993927,0.6790245771408081,0.5075199007987976,0.6932281851768494,0
0.5344052314758301,0.6725080013275146,0.5499075651168823,0.667991578578949,0.5164539813995361,0.668106198310852,0.5722132921218872,0.6393158435821533,0.4831233024597168,0.6387425661087036,0.6168591380119324,0.607231855392456,0.44987577199935913,0.6090056896209717,0.626355767250061,0.6932178735733032,0.4646313190460205,0.7353312373161316,0.5958783626556396,0.7702997922897339,0.4787916839122772,0.780137300491333,0.5664713382720947,0.504551112651825,0.48973196744918823,0.5041064023971558,0.5903178453445435,0.6463934779167175,0.5057478547096252,0.6558884978294373,0.5906937122344971,0.7630105018615723,0.48126107454299927,0.7710096836090088,0
0.5343086123466492,0.7938141226768494,0.5549079179763794,0.7885853052139282,0.5200638771057129,0.7858094573020935,0.5849794149398804,0.7816344499588013,0.480913370847702,0.765355110168457,0.6264398694038391,0.7003360986709595,0.4467630982398987,0.7078598737716675,0.6323685050010681,0.6597084999084473,0.44747406244277954,0.6891793012619019,0.6168073415756226,0.6921309232711792,0.4757467210292816,0.7381929755210876,0.5696656107902527,0.5646947622299194,0.47647929191589355,0.5774650573730469,0.5686109066009521,0.609495222568512,0.4924507737159729,0.5914424061775208,0.6206693053245544,0.7031933665275574,0.5033767223358154,0.6117125749588013,0
0.5355498790740967,0.7355488538742065,0.5478273630142212,0.7563917636871338,0.5246069431304932,0.7398995757102966,0.5743476152420044,0.7698153257369995,0.49504292011260986,0.7348531484603882,0.6146718263626099,0.7024949789047241,0.45520004630088806,0.7056772708892822,0.6206992864608765,0.6713239550590515,0.4465964436531067,0.6694600582122803,0.612342357635498,0.6952053904533386,0.47843047976493835,0.7216655611991882,0.5605807900428772,0.5465633869171143,0.48259198665618896,0.5526304244995117,0.5653588175773621,0.608932614326477,0.49376457929611206,0.5900469422340393,0.6155049800872803,0.7092277407646179,0.5003657937049866,0.617206335067749,0
0.5212444067001343,0.6836346387863159,0.5399351119995117,0.6766269207000732,0.5064066648483276,0.677829384803772,0.5685235857963562,0.6450621485710144,0.47109588980674744,0.6414145231246948,0.6176421642303467,0.6142016649246216,0.432339608669281,0.6134576797485352,0.6311051249504089,0.6961452960968018,0.46617549657821655,0.7492908835411072,0.5862551331520081,0.7859136462211609,0.48946118354797363,0.8166706562042236,0.5624185800552368,0.5103155970573425,0.4812875986099243,0.5095782279968262,0.5773528218269348,0.6634754538536072,0.4965251386165619,0.6787481307983398,0.5897696018218994,0.7806679606437683,0.5015037655830383,0.7122735977172852,0
0.525423526763916,0.5644298791885376,0.5398208498954773,0.5615664124488831,0.5134231448173523,0.5579947233200073,0.5603547692298889,0.5270035862922668,0.49164149165153503,0.5203591585159302,0.6059226989746094,0.50855553150177,0.4582587480545044,0.4999551475048065,0.6031154990196228,0.6496850252151489,0.45928817987442017,0.6610469818115234,0.5916866064071655,0.7621818780899048,0.47287535667419434,0.7681450247764587,0.5684486627578735,0.49342960119247437,0.48359280824661255,0.47391805052757263,0.5678915977478027,0.5833775401115417,0.4941493272781372,0.5709812641143799,0.5626129508018494,0.6951977610588074,0.48260802030563354,0.7159479856491089,0
0.5335251092910767,0.5419819951057434,0.5540243983268738,0.5318080186843872,0.5230374336242676,0.5285776853561401,0.5773704648017883,0.49563711881637573,0.4948752820491791,0.4901200532913208,0.6179519295692444,0.5004481077194214,0.4589143991470337,0.4881560802459717,0.5925045609474182,0.6531322002410889,0.47747713327407837,0.6656754016876221,0.5906926393508911,0.7639182806015015,0.4825497567653656,0.776988685131073,0.5780745148658752,0.4759227931499481,0.48057088255882263,0.4528766870498657,0.5598257780075073,0.5543907284736633,0.49683675169944763,0.5444241762161255,0.5440730452537537,0.6765066981315613,0.484782338142395,0.6684718132019043,0
0.5348048210144043,0.5437590479850769,0.5549670457839966,0.5334978103637695,0.524343729019165,0.5311750173568726,0.5757172107696533,0.505272388458252,0.4952462315559387,0.49841269850730896,0.6207552552223206,0.5038154125213623,0.46040093898773193,0.4932262599468231,0.5947476625442505,0.6515894532203674,0.47868189215660095,0.6615639925003052,0.593429446220398,0.7667419910430908,0.48329126834869385,0.7752861380577087,0.580540657043457,0.4747883975505829,0.48265641927719116,0.4510805010795593,0.5732128024101257,0.5628971457481384,0.49525150656700134,0.5539537072181702,0.5579265356063843,0.6913597583770752,0.4888244867324829,0.671616792678833,0
0.5372113585472107,0.628166675567627,0.5516475439071655,0.6234771609306335,0.5198837518692017,0.6197615265846252,0.5742079615592957,0.5985255241394043,0.4904579818248749,0.5941587090492249,0.6229783892631531,0.5772380828857422,0.4579336643218994,0.5758491158485413,0.6367456912994385,0.676770806312561,0.46273714303970337,0.727500855922699,0.5989474058151245,0.7668663263320923,0.48022496700286865,0.7648426294326782,0.578270435333252,0.5072643756866455,0.4884296655654907,0.49671345949172974,0.5798671245574951,0.6109825372695923,0.5009635090827942,0.5996795892715454,0.5920174717903137,0.7604435682296753,0.5050163269042969,0.6758596301078796,0
0.5251891613006592,0.709357500076294,0.5020245313644409,0.7464703321456909,0.54725182056427,0.7159749865531921,0.4770081043243408,0.7512098550796509,0.5808906555175781,0.7411398887634277,0.44682440161705017,0.6920654773712158,0.6223493218421936,0.7028147578239441,0.43915626406669617,0.6793508529663086,0.6382677555084229,0.6811272501945496,0.47943341732025146,0.678860068321228,0.6219536662101746,0.6886509656906128,0.47845563292503357,0.5686500072479248,0.5548428893089294,0.5815434455871582,0.5006762146949768,0.5677534341812134,0.5499647259712219,0.5646330118179321,0.5215555429458618,0.5669035911560059,0.5314803719520569,0.5890926122665405,0
0.5357866287231445,0.8192662000656128,0.5582138299942017,0.8300333023071289,0.5214529633522034,0.820651650428772,0.5878080725669861,0.8007750511169434,0.4866487979888916,0.7842962741851807,0.6284770965576172,0.7154326438903809,0.4508260190486908,0.7288514971733093,0.6405165195465088,0.6640846729278564,0.44911620020866394,0.6576378345489502,0.6314629316329956,0.678311288356781,0.4668261706829071,0.6512129306793213,0.5648337006568909,0.5754961371421814,0.47743088006973267,0.5772459506988525,0.5627740621566772,0.6054810881614685,0.48888593912124634,0.598594069480896,0.543910562992096,0.5298441648483276,0.5231492519378662,0.5696460008621216,0
0.5210388898849487,0.7041362524032593,0.5410528779029846,0.7060585021972656,0.506534993648529,0.7030549049377441,0.5684748291969299,0.6748387217521667,0.47646480798721313,0.6741366386413574,0.6155562400817871,0.6334696412086487,0.44000184535980225,0.6345956921577454,0.6409730911254883,0.690882682800293,0.46323543787002563,0.7479538917541504,0.5939783453941345,0.7864813804626465,0.4798833131790161,0.829730212688446,0.558035671710968,0.5109958648681641,0.4793492555618286,0.514906644821167,0.580437183380127,0.6745729446411133,0.47850728034973145,0.6730493903160095,0.5925434827804565,0.7681035399436951,0.4860905110836029,0.7758798599243164,0
0.5346430540084839,0.5920655727386475,0.5451818704605103,0.5896405577659607,0.5208263397216797,0.5889848470687866,0.5654875040054321,0.5569772720336914,0.4951985478401184,0.5553141236305237,0.6060633659362793,0.5251880884170532,0.4573376178741455,0.5209137201309204,0.6258412599563599,0.6648095846176147,0.44942373037338257,0.6609281897544861,0.6024841666221619,0.7732148170471191,0.47141608595848083,0.7704044580459595,0.5703482031822205,0.5010792016983032,0.48666712641716003,0.4914417266845703,0.5834280848503113,0.6216291189193726,0.49347347021102905,0.6172404289245605,0.5821331739425659,0.7552989721298218,0.48361560702323914,0.7543660998344421,0
0.7835147380828857,0.4431658387184143,0.7943975329399109,0.41679930686950684,0.7859193086624146,0.4132356643676758,0.7610034346580505,0.3651581406593323,0.7450655698776245,0.3563462197780609,0.7022742629051208,0.4222484230995178,0.60359126329422,0.3353993594646454,0.6402249932289124,0.5545154809951782,0.5177318453788757,0.5270311832427979,0.6227564215660095,0.6984502077102661,0.516498863697052,0.7101801633834839,0.44820451736450195,0.5179688930511475,0.3910906910896301,0.47542738914489746,0.2955423593521118,0.5890175104141235,0.24444186687469482,0.5813742876052856,0.1633916199207306,0.6072695255279541,0.1037207767367363,0.6242537498474121,0
